id,rouge1_f1,rouge2_f1,rougeLsum_f1,bleu1,bleu2,bleu3,bleu4,bertscore_p,bertscore_r,bertscore_f1,bertscore_precision_only,qafacteval_available,qafacteval_score
1,0.594059405940594,0.43781094527363185,0.48019801980198024,0.5039370078740157,0.4186674545762983,0.3785682219590058,0.35320172032867775,0.1889641135931015,0.26421859860420227,0.22860108315944672,0.1889641135931015,False,
2,0.5175438596491229,0.22907488986784144,0.26754385964912286,0.3745928338762215,0.21568046814111377,0.13463167822526073,0.08657979609794896,0.06809446215629578,0.18112438917160034,0.12544667720794678,0.06809446215629578,False,
3,0.5124378109452736,0.25,0.3034825870646766,0.4312267657992565,0.2947693593275218,0.23718055999833176,0.20755793414769458,0.1354953944683075,0.16272421181201935,0.1523728221654892,0.1354953944683075,False,
4,0.43822843822843827,0.14988290398126464,0.2797202797202797,0.3377049180327869,0.18854147052761208,0.12335697513670332,0.08397374936934875,0.10139258205890656,0.19977225363254547,0.1520063281059265,0.10139258205890656,False,
5,0.45598194130925507,0.23129251700680273,0.32957110609480816,0.3651315789473684,0.24790681821179045,0.19055322599746877,0.16068306409896835,0.12693706154823303,0.16009849309921265,0.14672823250293732,0.12693706154823303,False,
6,0.23493975903614456,0.03636363636363636,0.1686746987951807,0.1443298969072165,0.04461790222231687,0.015101849994499863,0.007394511595976801,-0.04620441049337387,0.09934033453464508,0.02564452961087227,-0.04620441049337387,False,
7,0.39711191335740065,0.29818181818181816,0.33935018050541516,0.2792792792792793,0.2358031264140572,0.21256251400018247,0.1993331844505954,0.12239440530538559,0.27213242650032043,0.19606266915798187,0.12239440530538559,False,
8,0.24183006535947715,0.019736842105263157,0.1568627450980392,0.13846153846153847,0.02312143020231523,0.010118742923199907,0.005634386607577687,-0.02059306390583515,0.048585742712020874,0.016846535727381706,-0.02059306390583515,False,
9,0.2866894197952219,0.027491408934707907,0.16382252559726965,0.1593625498007968,0.050495552247824246,0.021715456749146277,0.01198688412846085,-0.0066946642473340034,0.1167612299323082,0.055436599999666214,-0.0066946642473340034,False,
10,0.2569444444444444,0.02797202797202797,0.17361111111111113,0.14457831325301204,0.04182022487631781,0.01524106304473967,0.007744843921830213,-0.08145473152399063,0.05547178536653519,-0.01336229220032692,-0.08145473152399063,False,
11,0.32398753894080995,0.06896551724137931,0.18068535825545173,0.25,0.10136060675992291,0.05733862844955505,0.036305969686369746,0.10117591917514801,0.04306834563612938,0.07512374967336655,0.10117591917514801,False,
12,0.21989528795811517,0.02631578947368421,0.14136125654450263,0.17647058823529413,0.04950737714883372,0.020440239495357688,0.011053898637331616,-0.037252794951200485,0.023084664717316628,-0.0039014932699501514,-0.037252794951200485,False,
13,0.13921113689095127,0.004662004662004662,0.11600928074245938,0.11780104712041888,0.024867211345609017,0.009335699402164912,0.004813215918139517,-0.0756557509303093,-0.034970883280038834,-0.05148730054497719,-0.0756557509303093,False,
14,0.21864951768488747,0.006472491909385114,0.14790996784565918,0.20952380952380953,0.0447773662839645,0.016891747732622715,0.008734707292289484,-0.017757022753357887,0.026812829077243805,0.008059235289692879,-0.017757022753357887,False,
15,0.23342175066312998,0.005333333333333333,0.13793103448275862,0.1724137931034483,0.034542365853806094,0.01606092511556572,0.00921721981498775,0.009222744964063168,0.01098654419183731,0.014080771245062351,0.009222744964063168,False,
16,0.1534090909090909,0.0,0.10227272727272728,0.20512820512820512,0.025682216070214568,0.010208402075419395,0.0054164371440877926,-0.16385500133037567,-0.08239006996154785,-0.12037216126918793,-0.16385500133037567,False,
17,0.2105263157894737,0.010582010582010581,0.11578947368421053,0.2413793103448276,0.0764627863081978,0.021651729131262853,0.009696923445093812,-0.022025397047400475,-0.019616033881902695,-0.016721177846193314,-0.022025397047400475,False,
18,0.16083916083916083,0.00704225352112676,0.11188811188811189,0.20967741935483875,0.058311014121830394,0.0209838153912042,0.010599504714202481,-0.018063995987176895,-0.053300220519304276,-0.0318131186068058,-0.018063995987176895,False,
19,0.19946091644204852,0.0,0.14016172506738545,0.20967741935483875,0.04511876661138262,0.014895139512704547,0.007202509500047161,-0.03644206002354622,0.0027501224540174007,-0.013130869716405869,-0.03644206002354622,False,
20,0.25742574257425743,0.08955223880597014,0.15841584158415845,0.225,0.11877113736973437,0.08531804895194925,0.06813402449892333,-0.020149754360318184,0.00815398246049881,-0.002148678759112954,-0.020149754360318184,False,
21,0.453416149068323,0.25625,0.39751552795031053,0.3293172690763052,0.2304684111992235,0.17281404462028832,0.1374240456393904,0.17186051607131958,0.26654282212257385,0.22059445083141327,0.17186051607131958,False,
22,0.43037974683544306,0.24203821656050953,0.37341772151898733,0.33043478260869563,0.24617830784970335,0.21031855400651103,0.19030018947541474,0.13365627825260162,0.28984764218330383,0.21015867590904236,0.13365627825260162,False,
23,0.31197771587743733,0.04481792717086835,0.23955431754874656,0.2119205298013245,0.0796020995109503,0.03482725629690243,0.01630287319014988,0.00408231420442462,0.054044272750616074,0.03239019960165024,0.00408231420442462,False,
24,0.32225063938618925,0.05141388174807198,0.27621483375959077,0.19653179190751446,0.07915952909363819,0.03794807399278546,0.01680007711110981,0.03421373292803764,0.19565460085868835,0.11298906803131104,0.03421373292803764,False,
25,0.5013774104683196,0.38227146814404434,0.45179063360881544,0.3546099290780142,0.2993308371213034,0.27359508278179395,0.25653295739858784,0.14733222126960754,0.30248570442199707,0.22337348759174347,0.14733222126960754,False,
26,0.3191489361702127,0.09285714285714286,0.22695035460992904,0.21224489795918366,0.11422715127173022,0.0645110544945235,0.03859484162249853,-0.025327447801828384,0.1453595906496048,0.05734586715698242,-0.025327447801828384,False,
27,0.2790697674418604,0.08771929824561403,0.20930232558139536,0.17812500000000003,0.09151930779381781,0.042911450613978386,0.022344213965637013,-0.09238661080598831,0.143355131149292,0.016729535534977913,-0.09238661080598831,False,
28,0.24146981627296588,0.06860158311345647,0.16272965879265094,0.13812154696132597,0.061855328252930074,0.03170961691144841,0.017263133709289467,-0.14683789014816284,0.10519909113645554,-0.03183683753013611,-0.14683789014816284,False,
29,0.2342857142857143,0.051724137931034475,0.1714285714285714,0.14501510574018128,0.06952579994509983,0.03532420923524716,0.022768969450691817,-0.0037006959319114685,0.19237206876277924,0.08972304314374924,-0.0037006959319114685,False,
30,0.3513513513513514,0.17687074829931973,0.27702702702702703,0.21908127208480566,0.15518828000354074,0.11336704163065997,0.08493283140652823,0.11266332864761353,0.38104262948036194,0.23622599244117737,0.11266332864761353,False,
31,0.1548821548821549,0.013559322033898303,0.12794612794612797,0.1118421052631579,0.03327683243433709,0.01223908657972524,0.006246764499485615,-0.19227585196495056,0.010104638524353504,-0.09715849161148071,-0.19227585196495056,False,
32,0.4509090909090909,0.31501831501831506,0.3854545454545455,0.29464285714285715,0.24383822258957638,0.22044666257817483,0.2029535203750425,0.06369258463382721,0.28600645065307617,0.16824844479560852,0.06369258463382721,False,
33,0.3619047619047619,0.23003194888178913,0.27301587301587305,0.2226148409893993,0.17319856965485148,0.15060662864682467,0.13595120620891718,0.022679809480905533,0.2632201910018921,0.13448162376880646,0.022679809480905533,False,
34,0.2828282828282828,0.08813559322033898,0.1750841750841751,0.1752988047808765,0.09172972598608409,0.05874767701901489,0.042525076303009064,-0.039237506687641144,0.14549311995506287,0.04933689907193184,-0.039237506687641144,False,
35,0.40828402366863903,0.11904761904761905,0.30769230769230765,0.36226415094339615,0.23428296506296906,0.16364961575569167,0.12143580544481244,0.05153410881757736,0.13179977238178253,0.09392281621694565,0.05153410881757736,False,
36,0.37900874635568516,0.14076246334310852,0.2857142857142857,0.2996254681647941,0.1868656136587936,0.12822645345361713,0.10094111072024364,0.037003256380558014,0.11686021089553833,0.07924302667379379,0.037003256380558014,False,
37,0.3111111111111111,0.02793296089385475,0.25,0.26245847176079734,0.13873339394605685,0.09175379299159164,0.06748176771589724,-0.05429445579648018,0.05583091452717781,0.001943556941114366,-0.05429445579648018,False,
38,0.27895981087470445,0.05225653206650831,0.14657210401891252,0.23404255319148937,0.09994809239203854,0.04508591006765974,0.0230264098413849,0.11997489631175995,0.17126570641994476,0.14850661158561707,0.11997489631175995,False,
39,0.20481927710843373,0.048484848484848485,0.1746987951807229,0.2565217391304348,0.10583866339599768,0.05813949821795735,0.036274755511984016,-0.0170409195125103,0.0985870286822319,0.0416107252240181,-0.0170409195125103,False,
40,0.22302158273381298,0.06521739130434782,0.17985611510791366,0.29161903769123126,0.1321410886912146,0.06808284822828926,0.03718993913361476,0.10246574878692627,0.04014630615711212,0.07420051842927933,0.10246574878692627,False,
41,0.25267665952890794,0.06021505376344085,0.22269807280513917,0.17510722033028217,0.07992904415659818,0.030205832218489742,0.013146673357806192,0.08927395194768906,0.0033622479531913996,0.048518501222133636,0.08927395194768906,False,
42,0.4957627118644068,0.33617021276595743,0.4491525423728814,0.30879178591807355,0.25667273987259326,0.22421796251018541,0.20135939008101697,0.4370315372943878,0.18925097584724426,0.3048816919326782,0.4370315372943878,False,
43,0.10120481927710843,0.004842615012106537,0.09156626506024097,0.08416152706257975,0.0174127909941886,0.006500761811360541,0.0033450821193705916,-0.09936801344156265,-0.16930006444454193,-0.13106252253055573,-0.09936801344156265,False,
44,0.3076923076923077,0.02292263610315186,0.22792022792022795,0.29488320958390596,0.07391765402115841,0.02941285003081377,0.015622818253021776,0.11848988384008408,0.06213149055838585,0.0932931900024414,0.11848988384008408,False,
45,0.3069053708439898,0.030848329048843187,0.2352941176470588,0.2926829268292683,0.07728596868577992,0.02304590827933691,0.01059323984976717,-0.0071147773414850235,0.009810053743422031,0.005290274973958731,-0.0071147773414850235,False,
46,0.3670212765957447,0.058823529411764705,0.2606382978723404,0.34374999999999994,0.13600646252121124,0.043677258570392674,0.02083703693336958,0.012529115192592144,0.057346049696207047,0.03835470974445343,0.012529115192592144,False,
47,0.26934097421203435,0.023054755043227664,0.21203438395415475,0.27552705381180476,0.07975482969064165,0.03090944015320367,0.016203130015978257,0.07181588560342789,0.07945489138364792,0.07933519780635834,0.07181588560342789,False,
48,0.2907268170426065,0.025188916876574305,0.20551378446115287,0.2768595041322314,0.07578900391730045,0.022873031094237082,0.010577385120259554,-0.005434819031506777,0.00978623516857624,0.0061282142996788025,-0.005434819031506777,False,
49,0.32460732984293195,0.02631578947368421,0.225130890052356,0.2956521739130435,0.07186257796668741,0.022456750522540782,0.010567900694955607,0.00697597349062562,0.0187680684030056,0.016804013401269913,0.00697597349062562,False,
50,0.2622222222222222,0.026785714285714284,0.1822222222222222,0.2238372093023256,0.06758776747527884,0.02372666502171001,0.011829909723931515,-0.03633255884051323,0.03949333354830742,0.004242297727614641,-0.03633255884051323,False,
51,0.5833333333333334,0.33079847908745247,0.3484848484848485,0.532051282051282,0.3923898882334136,0.323241870406269,0.280947260963498,0.32078176736831665,0.261980265378952,0.29360345005989075,0.32078176736831665,False,
52,0.5151515151515151,0.2565217391304348,0.33766233766233766,0.43158473612313947,0.29711542892931814,0.234569670704547,0.19492524273049786,0.21942472457885742,0.17620998620986938,0.20067980885505676,0.21942472457885742,False,
53,0.5406427221172023,0.25047438330170774,0.32136105860113423,0.46794871794871795,0.3245397941622695,0.25002149643568666,0.20212585861301147,0.2132197469472885,0.15028522908687592,0.1842614710330963,0.2132197469472885,False,
54,0.6640625,0.44705882352941173,0.45703125,0.6121794871794872,0.48803602058800544,0.43071678845085065,0.3916648326158,0.3264812231063843,0.3461894989013672,0.33893057703971863,0.3264812231063843,False,
