id,rouge1_f1,rouge2_f1,rougeLsum_f1,bleu1,bleu2,bleu3,bleu4,bertscore_p,bertscore_r,bertscore_f1,bertscore_precision_only,qafacteval_available,qafacteval_score
75,0.41777777777777775,0.11659192825112107,0.24888888888888885,0.35877862595419846,0.1819835899501842,0.10088925436798298,0.06329052391709805,0.16237448155879974,0.2043783813714981,0.18630100786685944,0.16237448155879974,False,
76,0.20571428571428574,0.10404624277456649,0.18285714285714288,0.14012738853503184,0.0899125820754949,0.06388904776317435,0.051015791500514364,0.031307488679885864,0.47571834921836853,0.21930263936519623,0.031307488679885864,False,
77,0.275,0.13924050632911392,0.225,0.14285714285714285,0.0848188929679971,0.05930009214767318,0.04622657297693052,-0.026942754164338112,0.3151465654373169,0.12349317222833633,-0.026942754164338112,False,
78,0.09756097560975609,0.0,0.08130081300813008,0.06542056074766356,0.01756666020325225,0.00902352800096479,0.005451317109459838,-0.08310816437005997,0.15563231706619263,0.02726694568991661,-0.08310816437005997,False,
79,0.25157232704402516,0.06369426751592357,0.17610062893081763,0.13725490196078435,0.060099676407042044,0.022868926294501178,0.011882190708248109,-0.002983110724017024,0.25569969415664673,0.11590378731489182,-0.002983110724017024,False,
80,0.19277108433734938,0.024390243902439025,0.15662650602409636,0.11392405063291142,0.03809543006059987,0.016692846089012756,0.009306789034447954,-0.022266730666160583,0.2633799910545349,0.10698412358760834,-0.022266730666160583,False,
81,0.178343949044586,0.025806451612903226,0.11464968152866242,0.09374999999999999,0.03434014098717226,0.01551097228000518,0.008779895671157938,-0.10250263661146164,0.22627680003643036,0.04182678461074829,-0.10250263661146164,False,
82,0.17808219178082194,0.06944444444444445,0.1232876712328767,0.08888888888888888,0.051511160619083715,0.02712170637200031,0.01658008587737045,0.010740087367594242,0.367378294467926,0.16711701452732086,0.010740087367594242,False,
83,0.102803738317757,0.018867924528301886,0.08411214953271029,0.05472636815920399,0.023393667553251247,0.014010313406861619,0.009128766347077336,-0.15803195536136627,0.19774433970451355,-0.005180893000215292,-0.15803195536136627,False,
84,0.14689265536723164,0.022857142857142857,0.11299435028248588,0.08284023668639055,0.031403714651066394,0.014346254341081983,0.008166046990840696,-0.05848824605345726,0.2575155794620514,0.08182492852210999,-0.05848824605345726,False,
85,0.09090909090909091,0.03669724770642202,0.08181818181818182,0.06607929515418504,0.03419861176973016,0.017322536242473856,0.010378607916925894,-0.10151318460702896,0.18744705617427826,0.028086204081773758,-0.10151318460702896,False,
86,0.16666666666666666,0.0,0.11458333333333333,0.0934065934065934,0.022716921602810775,0.011275405061814833,0.006689148829708791,-0.1759652942419052,0.23843330144882202,-0.003765933448448777,-0.1759652942419052,False,
87,0.29333333333333333,0.14864864864864863,0.25333333333333335,0.16911764705882354,0.11192512280747526,0.09077092948376303,0.07621404100330652,-0.014557995833456516,0.3963322043418884,0.16074472665786743,-0.014557995833456516,False,
88,0.39999999999999997,0.25563909774436094,0.2518518518518518,0.25,0.17763276178186396,0.14570752730726833,0.12100565245273866,0.14924882352352142,0.40935295820236206,0.2696801424026489,0.14924882352352142,False,
89,0.18497109826589594,0.0,0.12716763005780346,0.14285714285714285,0.03205852818187507,0.015499797557204924,0.009079237563130026,-0.16024763882160187,0.14460332691669464,-0.025609256699681282,-0.16024763882160187,False,
90,0.3603603603603604,0.22018348623853207,0.2162162162162162,0.1467889908256881,0.09754025454765088,0.07085132790997399,0.05632676939051838,0.0057258750312030315,0.5847331285476685,0.23685266077518463,0.0057258750312030315,False,
91,0.06790123456790123,0.006211180124223602,0.0617283950617284,0.029940119760479035,0.0094821025912499,0.00513507833907119,0.0031800819280502182,-0.2826743721961975,0.15530799329280853,-0.10694940388202667,-0.2826743721961975,False,
92,0.05691056910569106,0.008196721311475409,0.04878048780487805,0.03174603174603174,0.01124625333733935,0.0063243404417176385,0.0039920557298681976,-0.21632222831249237,0.08273593336343765,-0.08475863933563232,-0.21632222831249237,False,
93,0.09638554216867469,0.0,0.07228915662650603,0.05294117647058823,0.012515218720307083,0.006154165976698534,0.0036343377834747418,-0.16119791567325592,0.1453196108341217,-0.025967514142394066,-0.16119791567325592,False,
94,0.21052631578947367,0.06106870229007634,0.16541353383458648,0.11363636363636362,0.06585792122172904,0.032192711781657,0.01896327069717866,0.012517640367150307,0.41842538118362427,0.18665839731693268,0.012517640367150307,False,
95,0.16551724137931034,0.0,0.12413793103448274,0.0839160839160839,0.017189507518210214,0.008061501173083416,0.0046505833827088835,-0.03747136518359184,0.17532487213611603,0.06273458898067474,-0.03747136518359184,False,
96,0.19672131147540983,0.03314917127071823,0.14207650273224046,0.0934065934065934,0.03934686240762726,0.016261948105444422,0.008803414943551321,-0.14208808541297913,0.2562861442565918,0.025767430663108826,-0.14208808541297913,False,
97,0.11940298507462686,0.010050251256281405,0.08955223880597016,0.0495049504950495,0.02718234460334626,0.012269813047000122,0.006940650761523002,-0.10361356288194656,0.08438077569007874,-0.013891381211578846,-0.10361356288194656,False,
98,0.11827956989247312,0.010869565217391306,0.09677419354838708,0.06010928961748635,0.01817335472812053,0.009698856765471,0.005966330198306136,-0.12387318909168243,0.22140361368656158,0.026000820100307465,-0.12387318909168243,False,
99,0.10169491525423728,0.0,0.0903954802259887,0.04519774011299436,0.01133149022748342,0.00568187932528914,0.0033881232122299114,-0.2029324173927307,0.10864415019750595,-0.06662366539239883,-0.2029324173927307,False,
100,0.11956521739130434,0.02197802197802198,0.10869565217391303,0.056497175141242945,0.025337982435027474,0.012241237922977878,0.007165008243215687,-0.07161520421504974,0.2967270314693451,0.08750148117542267,-0.07161520421504974,False,
101,0.34328358208955223,0.03007518796992481,0.17910447761194026,0.36619718309859156,0.11395488454961467,0.04526674690950543,0.024033845490166322,0.11800067871809006,0.17771968245506287,0.15054577589035034,0.11800067871809006,False,
102,0.36491228070175435,0.049469964664310945,0.20350877192982458,0.30057803468208094,0.1254110059740022,0.05687242274495883,0.03225255070962456,0.05896178260445595,0.16298535466194153,0.11224809288978577,0.05896178260445595,False,
103,0.36042402826855124,0.028469750889679714,0.19081272084805653,0.29714285714285715,0.05844172430355791,0.02145144972414353,0.010944486158107022,0.1230938509106636,0.14299994707107544,0.136445090174675,0.1230938509106636,False,
104,0.356060606060606,0.03816793893129771,0.16666666666666666,0.3287671232876712,0.12598220626995782,0.047945955255911686,0.0249156644572378,0.15785008668899536,0.17675942182540894,0.17057569324970245,0.15785008668899536,False,
105,0.4015444015444016,0.07003891050583658,0.20849420849420847,0.41007194244604317,0.17238143214471793,0.09537622544834369,0.05025686236065391,0.1598491072654724,0.19981928169727325,0.18280532956123352,0.1598491072654724,False,
106,0.4357976653696498,0.1176470588235294,0.21011673151750976,0.3877551020408163,0.17092227911020225,0.05862413521673807,0.02892072761000409,0.22016006708145142,0.18931083381175995,0.20774908363819122,0.22016006708145142,False,
107,0.4075471698113207,0.11406844106463879,0.24905660377358493,0.3333333333333333,0.16552117772047362,0.10427098142030644,0.06971276149864843,0.20143745839595795,0.26473939418792725,0.23539555072784424,0.20143745839595795,False,
108,0.3523035230352304,0.11444141689373298,0.2005420054200542,0.24436090225563906,0.1391562030884503,0.08707254554218088,0.05952021547955355,0.07270064949989319,0.19051706790924072,0.13220390677452087,0.07270064949989319,False,
109,0.32183908045977005,0.04633204633204633,0.1839080459770115,0.2937062937062937,0.12863449556103487,0.061684387895789825,0.030258119714141912,0.07133185863494873,0.08857223391532898,0.08358143270015717,0.07133185863494873,False,
110,0.4778761061946903,0.125,0.24778761061946905,0.3708230139943857,0.18806188701578377,0.11624962397009118,0.0770319671112155,0.19323520362377167,0.19315747916698456,0.19643788039684296,0.19323520362377167,False,
111,0.43579766536964976,0.12549019607843137,0.2568093385214007,0.33507382391503193,0.17975697016760392,0.12150160696195932,0.08898185443206086,0.12127706408500671,0.1402440220117569,0.13417547941207886,0.12127706408500671,False,
112,0.40909090909090906,0.07633587786259544,0.1893939393939394,0.3767123287671233,0.16905081089746984,0.09259282585944023,0.05772401003501641,0.25143733620643616,0.2685186564922333,0.26289427280426025,0.25143733620643616,False,
113,0.41114982578397213,0.08421052631578947,0.21602787456445993,0.36021505376344093,0.14634955546886477,0.0834920258412889,0.050220204357551194,0.1836540400981903,0.2526289224624634,0.22035369277000427,0.1836540400981903,False,
114,0.30434782608695654,0.03649635036496351,0.18840579710144925,0.3072289156626506,0.12204895503881999,0.05663498104372433,0.0273217912988548,0.07777988165616989,0.10170862078666687,0.09327475726604462,0.07777988165616989,False,
115,0.2926829268292683,0.03508771929824562,0.18118466898954702,0.2857142857142857,0.099258333397093,0.05548850659222828,0.0375428868499964,0.05093620344996452,0.09380196034908295,0.07568848133087158,0.05093620344996452,False,
116,0.49230769230769234,0.1395348837209302,0.24615384615384617,0.3974358974358974,0.2148344622118299,0.12801525896178298,0.07236539641930466,0.19492317736148834,0.26628896594047546,0.23271261155605316,0.19492317736148834,False,
117,0.4193548387096774,0.13821138211382114,0.20161290322580644,0.3851851851851852,0.2210583118206284,0.13701034683820423,0.08743833016593622,0.15155518054962158,0.1613856852054596,0.15983857214450836,0.15155518054962158,False,
118,0.40727272727272734,0.1391941391941392,0.17454545454545453,0.35668789808917195,0.19126780744022762,0.12359873215945112,0.08368455856090805,0.13382160663604736,0.18119165301322937,0.1604294776916504,0.13382160663604736,False,
119,0.40163934426229503,0.10743801652892562,0.1721311475409836,0.35820895522388063,0.17977654180288866,0.09930795407807734,0.04397063152864333,0.19181668758392334,0.21919329464435577,0.2085469514131546,0.19181668758392334,False,
120,0.45033112582781465,0.14666666666666667,0.2185430463576159,0.33507853403141363,0.1924447865405294,0.12081782187535199,0.07826611684972026,0.22690445184707642,0.3053210973739624,0.2679053246974945,0.22690445184707642,False,
121,0.2490566037735849,0.022813688212927754,0.13584905660377358,0.24539877300613497,0.07784104934489539,0.026598296973858217,0.013094694763646221,0.03585384041070938,0.06604132056236267,0.054553065448999405,0.03585384041070938,False,
122,0.3272727272727273,0.027522935779816512,0.2181818181818182,0.23632513231596494,0.07158383120846873,0.026538692582793903,0.013619896132563697,0.17068013548851013,0.18779224157333374,0.18247288465499878,0.17068013548851013,False,
